stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3218,23218,HALPINE RD & ROCKVILLE PIKE,,39.062182,-77.123581,,,,,,2
3220,23220,HALPINE RD & ROCKVILLE PIKE,,39.061605,-77.12475,,,,,,2
3222,23222,HALPINE RD & CONGRESSIONAL PLAZA,,39.060768,-77.126336,,,,,,2
3248,23248,HILLANDALE RD & WILLETT PKWY,,38.975183,-77.09928,,,,,,2
3250,23250,HILLANDALE RD & BETHESDA POOL,,38.974076,-77.099768,,,,,,2
3252,23252,HINES RD & SANDY KNOLL DR,,39.139914,-77.090039,,,,,,2
3254,23254,HINES RD & MACDUFF AVE,,39.141212,-77.088585,,,,,,2
3256,23256,HINES RD & MACDUFF AVE,,39.141375,-77.084611,,,,,,2
3258,23258,HINES RD & EVANGELINE LN,,39.141253,-77.082019,,,,,,2
3260,23260,HINES RD & WELLFLEET DR,,39.141351,-77.078397,,,,,,2
3262,23262,HINES RD & LAFAYETTE DR,,39.141776,-77.075103,,,,,,2
3266,23266,HINES RD & WINTER LAUREL DR,,39.142661,-77.069123,,,,,,2
3268,23268,HINES RD & GEORGIA AVE,,39.142762,-77.068417,,,,,,2
3270,23270,HINES RD & MONITOR DR,,39.142754,-77.072358,,,,,,2
3272,23272,HINES RD & LAFAYETTE DR,,39.141894,-77.075129,,,,,,2
3274,23274,HINES RD & WELLFLEET DR,,39.141509,-77.07827,,,,,,2
3276,23276,HINES RD & EVANGELINE LN,,39.14139,-77.081366,,,,,,2
3278,23278,HINES RD & MACDUFF AVE,,39.141525,-77.084935,,,,,,2
3280,23280,HINES RD & MACDUFF AVE,,39.141361,-77.088631,,,,,,2
3282,23282,HINES RD & SANDY KNOLL DR,,39.140339,-77.089911,,,,,,2
3284,23284,FERRARA DR & @3950 (HOLIDAY PARK SR CTR),,39.05137,-77.077838,,,,,,2
3288,23288,HOMECREST RD & BEL PRE RD,,39.091812,-77.062602,,,,,,2
3290,23290,HOMECREST RD & HOMECREST HOUSE,,39.094055,-77.061916,,,,,,2
3292,23292,HOMECREST RD & GUNARETTE WAY,,39.097607,-77.060819,,,,,,2
3294,23294,HOMECREST RD & HOMECREST CIR,,39.100192,-77.058896,,,,,,2
3296,23296,HOMECREST RD & LONGMEAD CROSSING DR,,39.103285,-77.054665,,,,,,2
3298,23298,HOUSTON AVE & KENNEBEC AVE,,38.989046,-77.005243,,,,,,2
3300,23300,HOUSTON AVE & BRIGHTON AVE,,38.989734,-77.004778,,,,,,2
3302,23302,HOUSTON AVE & ROANOKE AVE,,38.990778,-77.003542,,,,,,2
3304,23304,HOUSTON AVE & FLOWER AVE,,38.991046,-77.002075,,,,,,2
3312,23312,HOWARD AVE & CONNECTICUT AVE,,39.028182,-77.075125,,,,,,2
3314,23314,HOWARD AVE & FAWCETT ST,,39.027529,-77.073588,,,,,,2
3316,23316,MONTGOMERY AVE & KENSINGTON PKWY,,39.02643,-77.072285,,,,,,2
3318,23318,MONTGOMERY AVE & KENSINGTON PKWY,,39.026426,-77.072146,,,,,,2
3320,23320,HOWARD AVE & FAWCETT ST,,39.027677,-77.073714,,,,,,2
3322,23322,HOWARD AVE & CONNECTICUT AVE,,39.028451,-77.075589,,,,,,2
3324,23324,HUNGERFORD DR & FREDERICK AVE,,39.094031,-77.153179,,,,,,2
3326,23326,HUNGERFORD DR & FREDERICK AVE,,39.094349,-77.153506,,,,,,2
3328,23328,HUNTINGTON PKWY & IRVINGTON AVE,,38.992847,-77.117835,,,,,,2
3330,23330,HUNTINGTON PKWY & HAMPDEN LN,,38.992296,-77.115161,,,,,,2
3334,23334,HUNTINGTON PKWY & OLD GEORGETOWN RD,,38.992793,-77.107663,,,,,,2
3336,23336,HUNTINGTON PKWY & OLD GEORGETOWN RD,,38.992801,-77.108326,,,,,,2
3338,23338,HUNTINGTON PKWY & MOORLAND LN,,38.991983,-77.11118,,,,,,2
3340,23340,HUNTINGTON PKWY & HAMPDEN LN,,38.992237,-77.113888,,,,,,2
3342,23342,HUNTINGTON PKWY & IRVINGTON AVE,,38.993016,-77.117758,,,,,,2
3344,23344,HURLEY AVE & WOOTTON PKWY,,39.081234,-77.184441,,,,,,2
3346,23346,HURLEY AVE & NORTHCLIFFE DR,,39.082479,-77.182891,,,,,,2
3348,23348,HURLEY AVE & MONET DR,,39.083266,-77.181802,,,,,,2
3350,23350,HURLEY AVE & FEATHER ROCK DR,,39.084718,-77.180402,,,,,,2
3352,23352,HURLEY AVE & FEATHER ROCK PL,,39.086715,-77.179132,,,,,,2
3354,23354,HURLEY AVE & DUNDEE RD,,39.087694,-77.178983,,,,,,2
3356,23356,HURLEY AVE & DARNESTOWN RD,,39.088984,-77.178011,,,,,,2
3358,23358,HURLEY AVE & DARNESTOWN RD,,39.089009,-77.178443,,,,,,2
3360,23360,HURLEY AVE & DUNDEE RD,,39.088054,-77.179145,,,,,,2
3362,23362,IMPERIAL DR & WOODMAN AVE,,39.023341,-77.035432,,,,,,2
3366,23366,INWOOD AVE & DENNIS AVE,,39.026045,-77.035386,,,,,,2
3368,23368,INWOOD AVE & GRIDLEY LN,,39.028752,-77.035239,,,,,,2
3370,23370,INWOOD AVE & GLEASON ST,,39.030404,-77.035511,,,,,,2
3372,23372,INWOOD AVE & WINDHAM LN,,39.032174,-77.035767,,,,,,2
3374,23374,INWOOD AVE & WHEATON LN,,39.033532,-77.035972,,,,,,2
3376,23376,INWOOD AVE & ALBERTI DR,,39.034927,-77.036149,,,,,,2
3378,23378,INWOOD AVE & ALBERTI DR,,39.034944,-77.036305,,,,,,2
3380,23380,INWOOD AVE & WHEATON LN,,39.033452,-77.036074,,,,,,2
3382,23382,INWOOD AVE & WINDHAM LN,,39.0322,-77.035884,,,,,,2
3384,23384,INWOOD AVE & GLEASON ST,,39.030386,-77.03561,,,,,,2
3386,23386,INWOOD AVE & GRIDLEY LN,,39.028811,-77.035367,,,,,,2
3388,23388,INWOOD AVE & DENNIS AVE,,39.02604,-77.035505,,,,,,2
3390,23390,INWOOD AVE & WOODMAN AVE,,39.023923,-77.035312,,,,,,2
3392,23392,E JEFFERSON ST & JOSIAH HENSON PKWY,,39.050259,-77.126026,,,,,,2
3394,23394,E JEFFERSON ST & MONTROSE RD,,39.053234,-77.125945,,,,,,2
3396,23396,E JEFFERSON ST & FEDERAL PLAZA,,39.057002,-77.126161,,,,,,2
3398,23398,E JEFFERSON ST & ROLLINS AVE,,39.059257,-77.12647,,,,,,2
3400,23400,E JEFFERSON ST & MARYLAND AVE,,39.082747,-77.150808,,,,,,2
3402,23402,W JEFFERSON ST & ADAMS ST,,39.083207,-77.15454,,,,,,2
3404,23404,W JEFFERSON ST & ADAMS ST,,39.083063,-77.154455,,,,,,2
3406,23406,E JEFFERSON ST & MARYLAND AVE,,39.082836,-77.151484,,,,,,2
3408,23408,E JEFFERSON ST & ROLLINS AVE,,39.058657,-77.126506,,,,,,2
3410,23410,E JEFFERSON ST & LANDOW HOUSE,,39.056433,-77.126354,,,,,,2
3412,23412,E JEFFERSON ST & MONTROSE RD,,39.054071,-77.126202,,,,,,2
3414,23414,E JEFFERSON ST & JOSIAH HENSON PKWY,,39.051923,-77.126385,,,,,,2
3416,23416,E JEFFERSON ST & EXECUTIVE BLVD,,39.049798,-77.126263,,,,,,2
3420,23420,JONES BRIDGE RD & UNIVERSITY RD,,38.999504,-77.085089,,,,,,2
3424,23424,JONES BRIDGE RD & PLATT RIDGE DR,,39.000063,-77.07969,,,,,,2
3426,23426,JONES BRIDGE RD & CONNECTICUT AVE,,39.000048,-77.077854,,,,,,2
3428,23428,JONES BRIDGE RD & PLATT RIDGE DR,,39.000236,-77.079767,,,,,,2
3430,23430,JONES BRIDGE RD & HAWKINS LN,,39.000369,-77.082851,,,,,,2
3432,23432,JONES BRIDGE RD & UNIVERSITY RD,,38.999713,-77.085141,,,,,,2
3434,23434,KENSINGTON PKWY & CONNECTICUT AVE,,39.000515,-77.076252,,,,,,2
3436,23436,KENSINGTON PKWY & KENILWORTH AVE,,39.001966,-77.075013,,,,,,2
3438,23438,KENSINGTON PKWY & INVERNESS DR,,39.003424,-77.073903,,,,,,2
3440,23440,KENSINGTON PKWY & GLENMOOR RESERVE LN,,39.006859,-77.074065,,,,,,2
3442,23442,KENSINGTON PKWY & BEXHILL DR,,39.011462,-77.0737,,,,,,2
3446,23446,KENSINGTON PKWY & SAUL RD,,39.014921,-77.076484,,,,,,2
3448,23448,KENSINGTON PKWY & FRANKLIN ST,,39.017952,-77.076366,,,,,,2
3450,23450,KENSINGTON PKWY & LITTLEDALE RD,,39.019495,-77.074366,,,,,,2
3452,23452,KENSINGTON PKWY & WASHINGTON ST,,39.021796,-77.072694,,,,,,2
3454,23454,KENSINGTON PKWY & KENT ST,,39.023248,-77.071899,,,,,,2
3456,23456,KENSINGTON PKWY & FREDERICK AVE,,39.025129,-77.071487,,,,,,2
3460,23460,KENSINGTON PKWY & FREDERICK AVE,,39.025061,-77.071604,,,,,,2
3462,23462,KENSINGTON PKWY & KENT ST,,39.023491,-77.071923,,,,,,2
3464,23464,KENSINGTON PKWY & WASHINGTON ST,,39.021657,-77.072946,,,,,,2
3466,23466,KENSINGTON PKWY & EVERETT ST,,39.019517,-77.074585,,,,,,2
3468,23468,KENSINGTON PKWY & FRANKLIN ST,,39.01801,-77.07647,,,,,,2
3470,23470,KENSINGTON PKWY & SAUL RD,,39.015436,-77.076684,,,,,,2
3472,23472,KENSINGTON PKWY & BEXHILL DR,,39.012768,-77.074901,,,,,,2
3474,23474,KENSINGTON PKWY & BEXHILL DR,,39.011103,-77.07391,,,,,,2
3478,23478,KENSINGTON PKWY & INVERNESS DR,,39.003353,-77.074106,,,,,,2
3480,23480,KENSINGTON PKWY & KENILWORTH AVE,,39.002196,-77.075053,,,,,,2
3482,23482,KENSINGTON PKWY & CONNECTICUT AVE,,39.000367,-77.076588,,,,,,2
3484,23484,KENT ST & FREDERICK AVE,,39.022248,-77.070434,,,,,,2
3486,23486,KENT ST & WAKE ST,,39.021472,-77.068283,,,,,,2
3488,23488,KENT ST & STONEYBROOK DR,,39.019807,-77.06461,,,,,,2
3490,23490,KENT ST & STONEYBROOK DR,,39.020046,-77.064856,,,,,,2
3492,23492,KENT ST & WAKE ST,,39.021385,-77.067906,,,,,,2
3494,23494,KENT ST & FREDERICK AVE,,39.02224,-77.070055,,,,,,2
3496,23496,KENT ST & KENSINGTON PKWY,,39.02282,-77.071756,,,,,,2
3500,23500,KEY WEST AVE & SHADY GROVE RD,,39.104284,-77.192976,,,,,,2
3502,23502,KEY WEST AVE & SHADY GROVE RD,,39.104584,-77.192792,,,,,,2
3504,23504,KNOWLES AVE & HOWARD AVE,,39.030152,-77.084685,,,,,,2
3508,23508,KNOWLES AVE & EWELL AVE,,39.028689,-77.081597,,,,,,2
3510,23510,KNOWLES AVE & SUMMIT AVE,,39.027912,-77.079966,,,,,,2
3512,23512,KNOWLES AVE & CONNECTICUT AVE,,39.027556,-77.077393,,,,,,2
3514,23514,KNOWLES AVE & DETRICK AVE,,39.027771,-77.07784,,,,,,2
3516,23516,KNOWLES AVE & SUMMIT AVE,,39.02781,-77.079129,,,,,,2
3518,23518,KNOWLES AVE & EWELL AVE,,39.029022,-77.082015,,,,,,2
3522,23522,KNOWLES AVE & EWELL AVE,,39.030078,-77.084213,,,,,,2
3524,23524,LA GRANDE RD & CRESTHAVEN DR,,39.025762,-76.98762,,,,,,2
3526,23526,LA GRANDE RD & LARISTON LN,,39.02594,-76.988561,,,,,,2
3528,23528,LAKEFOREST BLVD & FREDERICK AVE,,39.150407,-77.208379,,,,,,2
3530,23530,LAKEFOREST BLVD & RUSSELL AVE,,39.150907,-77.208178,,,,,,2
3532,23532,LANIER DR & PORTER RD,,39.001218,-77.046965,,,,,,2
3534,23534,LANIER DR & QUINTON RD,,39.000129,-77.047486,,,,,,2
3540,23540,LAYHILL RD & GLENALLAN AVE,,39.063661,-77.049666,,,,,,2
3542,23542,LAYHILL RD & BRIGGS RD,,39.069577,-77.045388,,,,,,2
3544,23544,LAYHILL RD & MIDDLEBRIDGE DR,,39.072518,-77.045317,,,,,,2
3546,23546,LAYHILL RD & HATHAWAY DR,,39.074841,-77.045558,,,,,,2
3548,23548,LAYHILL RD & POPLAR RUN DR,,39.07726,-77.045993,,,,,,2
3550,23550,LAYHILL RD & DECKMAN LN,,39.079621,-77.046622,,,,,,2
3552,23552,LAYHILL RD & MIDDLEVALE LN,,39.08145,-77.046882,,,,,,2
3554,23554,LAYHILL RD & POST LN,,39.08359,-77.046288,,,,,,2
3556,23556,LAYHILL RD & E GATE DR,,39.085684,-77.045507,,,,,,2
3558,23558,LAYHILL RD & QUEENSGARD RD,,39.08741,-77.044853,,,,,,2
3560,23560,LAYHILL RD & BEL PRE RD,,39.091326,-77.044804,,,,,,2
3562,23562,LAYHILL RD & BAKERSFIELD CT,LAYHILL RD & HEMINGWAY CRT,39.091883,-77.045219,,,,,,2
3564,23564,LAYHILL RD & BEL PRE RD,LAYHILL RD & HEMINGWAY CRT,39.089761,-77.044831,,,,,,2
3566,23566,LAYHILL RD & QUEENSGARD RD,LAYHILL RD & HEMINGWAY CRT,39.087369,-77.045238,,,,,,2
3568,23568,LAYHILL RD & E GATE DR,,39.085219,-77.045987,,,,,,2
3570,23570,LAYHILL RD & POST LN,,39.083373,-77.046675,,,,,,2
3572,23572,LAYHILL RD & MIDDLEVALE LN,,39.08075,-77.047176,,,,,,2
3574,23574,LAYHILL RD & DECKMAN LN,,39.078779,-77.046692,,,,,,2
3576,23576,LAYHILL RD & BARRIE CAMPUS DR,,39.077035,-77.046223,,,,,,2
3578,23578,LAYHILL RD & HATHAWAY DR,,39.074461,-77.045802,,,,,,2
3580,23580,LAYHILL RD & MIDDLEBRIDGE DR,,39.072914,-77.04568,,,,,,2
3582,23582,LAYHILL RD & BRIGGS RD,,39.068636,-77.046217,,,,,,2
3583,23583,LAYHILL RD & SADDLEBROOK PARK,,39.065602,-77.047995,,,,,,2
3584,23584,LAYHILL RD & GLENALLAN AVE,,39.06403,-77.049831,,,,,,2
3588,23588,BRUNSWICK AVE & @10000 (VICTORY FOREST APTS),,39.019952,-77.057398,,,,,,2
3590,23590,LELAND ST & GLENDALE RD,,38.986534,-77.074911,,,,,,2
3592,23592,LELAND ST & BROOKVILLE RD,,38.986729,-77.071988,,,,,,2
3594,23594,LELAND ST & WOODBINE AVE,,38.98574,-77.068146,,,,,,2
3596,23596,LELAND ST & SUMMIT AVE,,38.984389,-77.066619,,,,,,2
3598,23598,LELAND ST & VALE ST,,38.984061,-77.064782,,,,,,2
3600,23600,LELAND ST & POMANDER LN,,38.984219,-77.062982,,,,,,2
3602,23602,LELAND ST & BEACH DR,,38.985116,-77.061564,,,,,,2
3604,23604,LELAND ST & BEACH DR,,38.985341,-77.061885,,,,,,2
3606,23606,LELAND ST & ROLLING RD,,38.984379,-77.062915,,,,,,2
3608,23608,LELAND ST & VALE ST,,38.984093,-77.064383,,,,,,2
3610,23610,LELAND ST & SUMMIT AVE,,38.984477,-77.066627,,,,,,2
3614,23614,LELAND ST & WOODBINE AVE,,38.986101,-77.068352,,,,,,2
3616,23616,LELAND ST & BROOKVILLE RD,,38.986805,-77.072027,,,,,,2
3618,23618,LELAND ST & GLENDALE RD,,38.986796,-77.074222,,,,,,2
3620,23620,LEWIS AVE & ALLISON DR,,39.073409,-77.132475,,,,,,2
3622,23622,LEWIS AVE & EDMONSTON DR,,39.074793,-77.134025,,,,,,2
3624,23624,LEWIS AVE & EDMONSTON DR,,39.074715,-77.134089,,,,,,2
3626,23626,LEWIS AVE & ALLISON DR,,39.073517,-77.132745,,,,,,2
3628,23628,LEWISBERRY DR & LAUREL VALLEY LN,,39.183686,-77.180626,,,,,,2
3630,23630,LEWISBERRY DR & FOUNTAIN VALLEY DR,,39.184056,-77.178357,,,,,,2
3632,23632,LEWISBERRY DR & EAST VILLAGE AVE,,39.184844,-77.176045,,,,,,2
3634,23634,LEWISBERRY DR & TINDAL SPRING DR,,39.184169,-77.17829,,,,,,2
3636,23636,LEWISBERRY DR & DREXEL HILL CIR,,39.183887,-77.180175,,,,,,2
3638,23638,LEWISBERRY DR & SNOUFFER SCHOOL RD,,39.183183,-77.182045,,,,,,2
3640,23640,E LIGHT DR & OAKVIEW DR,,39.015519,-76.986218,,,,,,2
3642,23642,E LIGHT DR & STATESIDE RD,,39.012548,-76.984263,,,,,,2
3648,23648,LINDEN AVE & LINDEN CT,,39.013078,-77.107434,,,,,,2
3650,23650,LINDEN AVE & POOKS HILL RD,,39.01414,-77.106093,,,,,,2
3652,23652,LINDEN AVE & LINDEN CT,,39.013251,-77.107279,,,,,,2
3654,23654,LINDEN AVE & BEECH AVE,,39.012315,-77.108193,,,,,,2
3656,23656,LINDEN LN & WOODSTOCK AVE,,39.010946,-77.05682,,,,,,2
3676,23676,LINDEN LN & WOODSTOCK AVE,,39.011285,-77.057216,,,,,,2
3684,23684,LOCBURY DR & LOCBURY CIR,,39.185551,-77.265796,,,,,,2
3686,23686,LOCBURY DR & LOCBURY CT,,39.187193,-77.266364,,,,,,2
3688,23688,LOCBURY DR & WATER ROW TERR,,39.18848,-77.267385,,,,,,2
3690,23690,LOCBURY DR & WATERS LANDING ES,,39.18838,-77.267458,,,,,,2
3692,23692,LOCBURY DR & CHURCHILL RIDGE DR,,39.187488,-77.266762,,,,,,2
3694,23694,LOCBURY DR & FALLING WATER CIR,,39.185742,-77.265939,,,,,,2
3696,23696,LOCKRIDGE DR & LOMBARDY RD,,39.02997,-77.012666,,,,,,2
3698,23698,LOCKRIDGE DR & GLENWILD RD,,39.031549,-77.011679,,,,,,2
3700,23700,LOCKRIDGE DR & CAVALIER DR,,39.029286,-77.013598,,,,,,2
3702,23702,LOFSTRAND LN & SOUTHLAWN LN,,39.093679,-77.140442,,,,,,2
3704,23704,LOFSTRAND LN & SOUTHLAWN DR,,39.093908,-77.14075,,,,,,2
3706,23706,LONGMEAD CROSSING DR & LADYMEADE DR,,39.099167,-77.047677,,,,,,2
3708,23708,LONGMEAD CROSSING DR & CHERRY LEAF LN,,39.097704,-77.046915,,,,,,2
3710,23710,LONGMEAD CROSSING DR & ARGYLE CLUB LN,LONGMEAD CROSSING DR & ARGYLE CLUB LA,39.096672,-77.046289,,,,,,2
3712,23712,LOST KNIFE RD & CONTOUR RD,,39.154238,-77.200126,,,,,,2
3714,23714,LOST KNIFE RD & CIDER MILL APTS,,39.15628,-77.202226,,,,,,2
3716,23716,LOST KNIFE RD & MONTGOMERY VILLAGE AVE,,39.157317,-77.203813,,,,,,2
3718,23718,LOST KNIFE RD & CONTOUR RD,,39.154583,-77.201011,,,,,,2
3722,23722,LAKEFOREST TRANSIT CENTER & ODENDHAL AVE,,39.152837,-77.199007,,,,,,2
3724,23724,LOUGHBORO RD & SIBLEY HOSPITAL,,38.93569,-77.107799,,,,,,2
3726,23726,LOUGHBORO RD & SIBLEY HOSPITAL,,38.935824,-77.10781,,,,,,2
3728,23728,LOUGHBORO RD & MACARTHUR BLVD,,38.935828,-77.111099,,,,,,2
3730,23730,RIO BLVD & MAHOGANY DR,,39.116108,-77.202572,,,,,,2
3744,23744,LYTTONSVILLE RD & CLARIDGE HOUSE DRIVEWAY,,38.999333,-77.051399,,,,,,2
3746,23746,LYTTONSVILLE RD & CLARIDGE HOUSE DRIVEWAY,,38.999369,-77.051655,,,,,,2
3748,23748,MACARTHUR BLVD & VENDOME DR,,38.975927,-77.186971,,,,,,2
3750,23750,MACARTHUR BLVD & EGGERT DR,,38.976102,-77.182027,,,,,,2
3752,23752,MACARTHUR BLVD & PERSIMMON TREE RD,,38.974246,-77.167982,,,,,,2
3754,23754,MACARTHUR BLVD & 81ST ST,,38.974638,-77.165565,,,,,,2
3756,23756,MACARTHUR BLVD & 79TH PL,MAC ARTHUR BLV & 79TH PL,38.974851,-77.163572,,,,,,2
3758,23758,MACARTHUR BLVD & SEVEN LOCKS RD,,38.974321,-77.161435,,,,,,2
3760,23760,MACARTHUR BLVD & WISHBONE TERR,,38.973611,-77.158944,,,,,,2
3762,23762,MACARTHUR BLVD & TOMLINSON AVE,MAC ARTHUR BLV & TOMLINSON AVE,38.973489,-77.156186,,,,,,2
3764,23764,MACARTHUR BLVD & 75TH ST,,38.972801,-77.153279,,,,,,2
3768,23768,MACARTHUR BLVD & WILSON LN,,38.972802,-77.14698,,,,,,2
3770,23770,MACARTHUR BLVD & WINDWARD PL,,38.943718,-77.116193,,,,,,2
3772,23772,MACARTHUR BLVD & WINDWARD PL,,38.941908,-77.113559,,,,,,2
3774,23774,MACARTHUR BLVD & NORTON ST,,38.936101,-77.112056,,,,,,2
3776,23776,MACARTHUR BLVD & LITTLE FALLS RD,,38.937109,-77.111913,,,,,,2
3778,23778,MACARTHUR BLVD & WINDWARD PL,,38.941716,-77.113017,,,,,,2
3782,23782,MACARTHUR BLVD & WILSON LN,,38.97292,-77.147243,,,,,,2
3786,23786,MACARTHUR BLVD & 75TH ST,,38.972883,-77.153002,,,,,,2
3788,23788,MACARTHUR BLVD & TOMLINSON AVE,,38.973557,-77.156113,,,,,,2
3790,23790,MACARTHUR BLVD & 77TH ST,,38.973741,-77.158886,,,,,,2
3794,23794,MACARTHUR BLVD & 79TH ST,,38.974744,-77.162745,,,,,,2
3796,23796,MACARTHUR BLVD & 81ST ST,,38.974566,-77.165987,,,,,,2
3798,23798,MACARTHUR BLVD & PERSIMMON TREE RD,MAC ARTHUR BLV & PERSIMMON TREE RD,38.974306,-77.167992,,,,,,2
3800,23800,MACARTHUR BLVD & EGGERT DR,,38.976176,-77.182902,,,,,,2
3802,23802,MACARTHUR BLVD & VENDOME DR,,38.976092,-77.187244,,,,,,2
3804,23804,MAHAN RD & IDLEWOOD RD,,39.050698,-77.087147,,,,,,2
3810,23810,MUNCASTER MILL RD & NEEDWOOD RD,MUNCASTER MILL RD & PRIVATE RD,39.130548,-77.118399,,,,,,2
3812,23812,MANCHESTER RD & BRADFORD RD,,38.998386,-77.006782,,,,,,2
3814,23814,MANCHESTER RD & WAYNE AVE,,38.999249,-77.009327,,,,,,2
3816,23816,MANCHESTER RD & MANCHESTER PL,,39.001146,-77.010053,,,,,,2
3818,23818,MANCHESTER RD & @8904,,39.002079,-77.010999,,,,,,2
3820,23820,MANCHESTER RD & SCHUYLER RD,,39.003862,-77.011489,,,,,,2
3822,23822,MANCHESTER RD & SCHUYLER RD,,39.003741,-77.011569,,,,,,2
3824,23824,MANCHESTER RD & @8904,MANCHESTER RD & #8904,39.002065,-77.011111,,,,,,2
3826,23826,MANCHESTER RD & MANCHESTER PL,MANCHESTER RD & BTWN MANCHESTER & SCHUYLER,39.001093,-77.010167,,,,,,2
3828,23828,MANCHESTER RD & WAYNE AVE,MANCHESTER RD & MERRIMAC DR,38.999059,-77.009133,,,,,,2
3830,23830,MANCHESTER RD & BRADFORD RD,,38.998285,-77.006852,,,,,,2
3832,23832,MANNAKEE ST & CAMPUS DR,,39.096046,-77.156588,,,,,,2
3834,23834,MANNAKEE ST & HUNGERFORD DR,,39.09638,-77.154467,,,,,,2
3836,23836,MANNAKEE ST & HUNGERFORD DR,,39.096429,-77.154941,,,,,,2
3840,23840,MAPLE AVE & CARROLL AVE,,38.975647,-77.014231,,,,,,2
3842,23842,MAPLE AVE & TULIP AVE,,38.976738,-77.013485,,,,,,2
3844,23844,MAPLE AVE & AUSTIN PL,,38.97878,-77.011992,,,,,,2
3848,23848,MAPLE AVE & GRANT AVE,,38.981635,-77.009271,,,,,,2
3850,23850,MAPLE AVE & SHERMAN AVE,,38.982888,-77.007101,,,,,,2
3852,23852,MAPLE AVE & LINCOLN AVE,,38.983858,-77.005422,,,,,,2
3854,23854,MAPLE AVE & SLIGO CREEK PKWY,,38.985219,-77.003651,,,,,,2
3856,23856,MAPLE AVE & HILLTOP RD,,38.985307,-77.003804,,,,,,2
3858,23858,MAPLE AVE & LINCOLN AVE,,38.983954,-77.005546,,,,,,2
3860,23860,MAPLE AVE & SHERMAN AVE,,38.982944,-77.007243,,,,,,2
3862,23862,MAPLE AVE & GRANT AVE,,38.981679,-77.009439,,,,,,2
3864,23864,MAPLE AVE & OLD PHILADELPHIA AVE,,38.980766,-77.010699,,,,,,2
3866,23866,MAPLE AVE & AUSTIN PL,,38.978868,-77.012048,,,,,,2
3868,23868,MAPLE AVE & TULIP AVE,,38.977047,-77.013385,,,,,,2
3870,23870,MAPLE AVE & CARROLL AVE,,38.975606,-77.014406,,,,,,2
3872,23872,MARYLAND AVE & SILVERWOOD AVE,,38.945342,-77.12047,,,,,,2
3874,23874,MARYLAND AVE & BROAD ST,,38.944849,-77.121009,,,,,,2
3878,23878,MARYLAND AVE & POTOMAC VALLEY RD,,39.076044,-77.162184,,,,,,2
3880,23880,MARYLAND AVE & MONUMENT ST,,39.077536,-77.158985,,,,,,2
3882,23882,MARYLAND AVE & NEW MARK ESPLANADE,,39.078706,-77.156374,,,,,,2
3884,23884,MARYLAND AVE & WASHINGTON ST,MARYLAND AVE (ROCKVILLE) & WASHINGTON ST,39.08053,-77.152525,,,,,,2
3886,23886,MARYLAND AVE & WASHINGTON ST,,39.080401,-77.153082,,,,,,2
3888,23888,MARYLAND AVE & NEW MARK ESPLANADE,,39.078823,-77.156479,,,,,,2
3890,23890,MARYLAND AVE & MONUMENT ST,,39.077713,-77.158883,,,,,,2
3892,23892,MARYLAND AVE & GREAT FALLS RD,,39.076239,-77.162283,,,,,,2
3894,23894,MASSACHUSETTS AVE & BENT BRANCH RD,,38.968843,-77.129587,,,,,,2
3896,23896,MASSACHUSETTS AVE & MOHICAN PL,,38.968286,-77.128465,,,,,,2
3898,23898,MASSACHUSETTS AVE & RAMSGATE RD,,38.967338,-77.126317,,,,,,2
3900,23900,MASSACHUSETTS AVE & ARDMORE CT,,38.965922,-77.124573,,,,,,2
3902,23902,MASSACHUSETTS AVE & OSCEOLA RD,,38.965105,-77.123408,,,,,,2
3904,23904,MASSACHUSETTS AVE & SANGAMORE RD,,38.963221,-77.120978,,,,,,2
3906,23906,MASSACHUSETTS AVE & ONONDAGA RD,,38.961872,-77.118892,,,,,,2
3908,23908,MASSACHUSETTS AVE & MARLYN DR,,38.961364,-77.117457,,,,,,2
3910,23910,MASSACHUSETTS AVE & CROMWELL DR,,38.961011,-77.116003,,,,,,2
3912,23912,MASSACHUSETTS AVE & BROOKEWAY DR,,38.960511,-77.115177,,,,,,2
3914,23914,MASSACHUSETTS AVE & @5600,,38.959162,-77.112037,,,,,,2
3916,23916,MASSACHUSETTS AVE & FORT SUMNER DR,,38.958258,-77.109963,,,,,,2
3920,23920,MASSACHUSETTS AVE & FALMOUTH RD,,38.955473,-77.10555,,,,,,2
3922,23922,MASSACHUSETTS AVE & NEWPORT AVE,,38.954606,-77.104499,,,,,,2
3924,23924,MASSACHUSETTS AVE & CAPE COD CT,,38.952824,-77.10289,,,,,,2
3926,23926,MASSACHUSETTS AVE & JAMESTOWN RD,,38.951315,-77.102167,,,,,,2
3928,23928,MASSACHUSETTS AVE & DUVALL DR,,38.950333,-77.101725,,,,,,2
3930,23930,MASSACHUSETTS AVE & DUVALL DR,,38.950216,-77.101462,,,,,,2
3932,23932,MASSACHUSETTS AVE & JAMESTOWN RD,,38.951931,-77.102248,,,,,,2
3934,23934,MASSACHUSETTS AVE & CAPE COD CT,,38.952938,-77.102717,,,,,,2
3936,23936,MASSACHUSETTS AVE & NEWPORT AVE,,38.954433,-77.104014,,,,,,2
3938,23938,MASSACHUSETTS AVE & BALTIMORE AVE,,38.95567,-77.105411,,,,,,2
3942,23942,MASSACHUSETTS AVE & WESTBARD AVE,,38.958559,-77.110229,,,,,,2
